file,score,decision,reason
I:\Record_chunks\Myocardial infarction unstable angina_sent0066.wav,0.776678,TARGET,
I:\Record_chunks\New recording 339_sent0078.wav,0.776648,TARGET,
I:\Record_chunks\New recording 48_sent0049.wav,0.776397,TARGET,
I:\Record_chunks\New recording 446_sent0000.wav,0.776347,TARGET,
I:\Record_chunks\New recording 497_sent0028.wav,0.776343,TARGET,
I:\Record_chunks\New recording 101_sent0046.wav,0.776017,TARGET,
I:\Record_chunks\New recording 308_sent0072.wav,0.775972,TARGET,
I:\Record_chunks\New recording 3_sent0070.wav,0.775838,TARGET,
I:\Record_chunks\New recording 141_sent0000.wav,0.775537,TARGET,
I:\Record_chunks\New recording 486_sent0104.wav,0.775393,TARGET,
I:\Record_chunks\ankylosing spondylitis_sent0074.wav,0.775356,TARGET,
I:\Record_chunks\New recording 297_sent0000.wav,0.775184,TARGET,
I:\Record_chunks\New recording 473_sent0087.wav,0.774905,TARGET,
I:\Record_chunks\New recording 384_sent0239.wav,0.774685,TARGET,
I:\Record_chunks\New recording 470_sent0078.wav,0.774494,TARGET,
I:\Record_chunks\New recording 461_sent0132.wav,0.774386,TARGET,
I:\Record_chunks\New recording 113_sent0045.wav,0.774265,TARGET,
I:\Record_chunks\New recording 300_sent0053.wav,0.774092,TARGET,
I:\Record_chunks\New recording 146_sent0044.wav,0.774024,TARGET,
I:\Record_chunks\New recording 477_sent0034.wav,0.774003,TARGET,
I:\Record_chunks\New recording 306_sent0001.wav,0.773683,TARGET,
I:\Record_chunks\New recording 33_sent0134.wav,0.773624,TARGET,
I:\Record_chunks\New recording 493_sent0130.wav,0.773397,TARGET,
I:\Record_chunks\New recording 310_sent0127.wav,0.773328,TARGET,
I:\Record_chunks\ankylosing spondylitis_sent0200.wav,0.773271,TARGET,
I:\Record_chunks\New recording 382_sent0000.wav,0.773173,TARGET,
I:\Record_chunks\New recording 326_sent0114.wav,0.773108,TARGET,
I:\Record_chunks\New recording 456_sent0041.wav,0.773098,TARGET,
I:\Record_chunks\New recording 474_sent0025.wav,0.77308,TARGET,
I:\Record_chunks\New recording 444_sent0087.wav,0.77279,TARGET,
I:\Record_chunks\New recording 381_sent0181.wav,0.772671,TARGET,
I:\Record_chunks\New recording 294_sent0128.wav,0.77259,TARGET,
I:\Record_chunks\New recording 415_sent0045.wav,0.772522,TARGET,
I:\Record_chunks\New recording 332_sent0000.wav,0.772516,TARGET,
I:\Record_chunks\New recording 448_sent0093.wav,0.771962,TARGET,
I:\Record_chunks\New recording 236_sent0139.wav,0.77192,TARGET,
I:\Record_chunks\New recording 445_sent0108.wav,0.771911,TARGET,
I:\Record_chunks\New recording 323_sent0169.wav,0.771764,TARGET,
I:\Record_chunks\musculoskeletal chest pain_sent0070.wav,0.771619,TARGET,
I:\Record_chunks\New recording 280_sent0090.wav,0.771616,TARGET,
I:\Record_chunks\New recording 108_sent0001.wav,0.771354,TARGET,
I:\Record_chunks\colleague coming late to the hospital._sent0051.wav,0.771252,TARGET,
I:\Record_chunks\New recording 386_sent0323.wav,0.7712,TARGET,
I:\Record_chunks\New recording 339_sent0142.wav,0.770813,TARGET,
I:\Record_chunks\New recording 467_Trim1_sent0141.wav,0.770804,TARGET,
I:\Record_chunks\New recording 467_Trim1_sent0147.wav,0.770786,TARGET,
I:\Record_chunks\New recording 465_sent0207.wav,0.770717,TARGET,
I:\Record_chunks\New recording 467_Trim1_sent0148.wav,0.770615,TARGET,
I:\Record_chunks\New recording 232_sent0187.wav,0.770603,TARGET,
I:\Record_chunks\New recording 148_sent0037.wav,0.770579,TARGET,
I:\Record_chunks\New recording 29_sent0111.wav,0.770026,TARGET,
I:\Record_chunks\New recording 36_sent0061.wav,0.769959,TARGET,
I:\Record_chunks\New recording 488_sent0067.wav,0.769829,TARGET,
I:\Record_chunks\Huntington Disease Inheritance Counselling_sent0087.wav,0.769796,TARGET,
I:\Record_chunks\New recording 461_sent0030.wav,0.769703,TARGET,
I:\Record_chunks\New recording 369_sent0155.wav,0.769675,TARGET,
I:\Record_chunks\New recording 471_sent0089.wav,0.7695,TARGET,
I:\Record_chunks\New recording 422_sent0046.wav,0.769408,TARGET,
I:\Record_chunks\New recording 448_sent0146.wav,0.769288,TARGET,
I:\Record_chunks\New recording 310_sent0065.wav,0.769238,TARGET,
I:\Record_chunks\Minor emergency contraception._sent0097.wav,0.769107,TARGET,
I:\Record_chunks\New recording 387_sent0177.wav,0.768948,TARGET,
I:\Record_chunks\New recording 284_sent0063.wav,0.768702,TARGET,
I:\Record_chunks\New recording 228_sent0107.wav,0.768672,TARGET,
I:\Record_chunks\New recording 385_sent0002.wav,0.768602,TARGET,
I:\Record_chunks\New recording 298_sent0188.wav,0.768584,TARGET,
I:\Record_chunks\New recording 262_sent0172.wav,0.768554,TARGET,
I:\Record_chunks\New recording 347_sent0031.wav,0.768511,TARGET,
I:\Record_chunks\New recording 44_sent0119.wav,0.768449,TARGET,
I:\Record_chunks\New recording 148_sent0053.wav,0.768354,TARGET,
I:\Record_chunks\Addressing Weight Loss and Depression Concerns_sent0027.wav,0.768133,TARGET,
I:\Record_chunks\New recording 240_sent0000.wav,0.768124,TARGET,
I:\Record_chunks\New recording 307_sent0113.wav,0.768083,TARGET,
I:\Record_chunks\New recording 409_sent0023.wav,0.768051,TARGET,
I:\Record_chunks\New recording 219_sent0170.wav,0.767845,TARGET,
I:\Record_chunks\New recording 489_sent0125.wav,0.767767,TARGET,
I:\Record_chunks\Minor emergency contraception._sent0100.wav,0.767713,TARGET,
I:\Record_chunks\New recording 460_sent0131.wav,0.767416,TARGET,
I:\Record_chunks\New recording 318_sent0041.wav,0.76732,TARGET,
I:\Record_chunks\New recording 477_sent0083.wav,0.766833,TARGET,
I:\Record_chunks\New recording 449_sent0174.wav,0.766779,TARGET,
I:\Record_chunks\New recording 463_sent0195.wav,0.766753,TARGET,
I:\Record_chunks\New recording 318_sent0134.wav,0.766742,TARGET,
I:\Record_chunks\New recording 262_sent0104.wav,0.766565,TARGET,
I:\Record_chunks\Genital herpes_sent0074.wav,0.766407,TARGET,
I:\Record_chunks\Changing records_sent0000.wav,0.766402,TARGET,
I:\Record_chunks\New recording 383_sent0197.wav,0.766329,TARGET,
I:\Record_chunks\New recording 487_sent0120.wav,0.766029,TARGET,
I:\Record_chunks\New recording 230_sent0126.wav,0.765933,TARGET,
I:\Record_chunks\New recording 280_sent0214.wav,0.765863,TARGET,
I:\Record_chunks\New recording 402_sent0023.wav,0.765859,TARGET,
I:\Record_chunks\New recording 15_sent0039.wav,0.76581,TARGET,
I:\Record_chunks\New recording 427_sent0026.wav,0.765553,TARGET,
I:\Record_chunks\New recording 342_sent0047.wav,0.765552,TARGET,
I:\Record_chunks\New recording 384_sent0237.wav,0.765529,TARGET,
I:\Record_chunks\New recording 454_sent0059.wav,0.765493,TARGET,
I:\Record_chunks\New recording 419_sent0045.wav,0.765432,TARGET,
I:\Record_chunks\New recording 351_sent0026.wav,0.765395,TARGET,
I:\Record_chunks\New recording 134_sent0190.wav,0.765263,TARGET,
I:\Record_chunks\New recording 478_sent0132.wav,0.765162,TARGET,
I:\Record_chunks\New recording 128_sent0000.wav,0.765143,TARGET,
I:\Record_chunks\New recording 412_sent0001.wav,0.765113,TARGET,
I:\Record_chunks\ankylosing spondylitis_sent0193.wav,0.764913,TARGET,
I:\Record_chunks\New recording 436_sent0139.wav,0.764852,TARGET,
I:\Record_chunks\New recording 271_sent0045.wav,0.764688,TARGET,
I:\Record_chunks\New recording 444_sent0022.wav,0.764583,TARGET,
I:\Record_chunks\New recording 44_sent0157.wav,0.764527,TARGET,
I:\Record_chunks\New recording 100_sent0072.wav,0.764255,TARGET,
I:\Record_chunks\New recording 248_sent0001.wav,0.764224,TARGET,
I:\Record_chunks\New recording 449_sent0136.wav,0.764146,TARGET,
I:\Record_chunks\New recording 10_sent0142.wav,0.763939,TARGET,
I:\Record_chunks\New recording 303_sent0104.wav,0.763851,TARGET,
I:\Record_chunks\New recording 289_sent0109.wav,0.763827,TARGET,
I:\Record_chunks\New recording 46_sent0084.wav,0.763814,TARGET,
I:\Record_chunks\New recording 238_sent0116.wav,0.763809,TARGET,
I:\Record_chunks\New recording 487_sent0020.wav,0.763639,TARGET,
I:\Record_chunks\anorexia nervosa_sent0074.wav,0.763621,TARGET,
I:\Record_chunks\New recording 417_sent0217.wav,0.763559,TARGET,
I:\Record_chunks\New recording 354_sent0208.wav,0.76354,TARGET,
I:\Record_chunks\New recording 296_sent0222.wav,0.763481,TARGET,
I:\Record_chunks\New recording 296_sent0141.wav,0.763346,TARGET,
I:\Record_chunks\New recording 195_sent0013.wav,0.763268,TARGET,
I:\Record_chunks\New recording 456_sent0170.wav,0.763174,TARGET,
I:\Record_chunks\New recording 140_sent0158.wav,0.763008,TARGET,
I:\Record_chunks\New recording 489_sent0144.wav,0.762944,TARGET,
I:\Record_chunks\New recording 338_sent0000.wav,0.762745,TARGET,
I:\Record_chunks\New recording 448_sent0108.wav,0.762583,TARGET,
I:\Record_chunks\New recording 40_sent0069.wav,0.762361,TARGET,
I:\Record_chunks\New recording 303_sent0138.wav,0.762351,TARGET,
I:\Record_chunks\New recording 288_sent0039.wav,0.762138,TARGET,
I:\Record_chunks\New recording 433_sent0002.wav,0.762114,TARGET,
I:\Record_chunks\citalopram induced hyponatremia_sent0098.wav,0.762024,TARGET,
I:\Record_chunks\New recording 38_sent0135.wav,0.761896,TARGET,
I:\Record_chunks\New recording 463_sent0209.wav,0.761859,TARGET,
I:\Record_chunks\New recording 318_sent0133.wav,0.761168,TARGET,
I:\Record_chunks\New recording 267_sent0134.wav,0.761114,TARGET,
I:\Record_chunks\anorexia nervosa_sent0167.wav,0.760881,TARGET,
I:\Record_chunks\New recording 46_sent0093.wav,0.760719,TARGET,
I:\Record_chunks\Lesbian Fertility Counselling_sent0055.wav,0.760696,TARGET,
I:\Record_chunks\New recording 291_sent0130.wav,0.760335,TARGET,
I:\Record_chunks\New recording 415_sent0052.wav,0.760314,TARGET,
I:\Record_chunks\New recording 409_sent0214.wav,0.76014,TARGET,
I:\Record_chunks\Lesbian Fertility Counselling_sent0136.wav,0.760138,TARGET,
I:\Record_chunks\New recording 151_sent0053.wav,0.760127,TARGET,
I:\Record_chunks\New recording 414_sent0020.wav,0.76012,TARGET,
I:\Record_chunks\New recording 248_sent0044.wav,0.760099,TARGET,
I:\Record_chunks\New recording 328_sent0102.wav,0.759711,TARGET,
I:\Record_chunks\New recording 460_sent0133.wav,0.759644,TARGET,
I:\Record_chunks\medical error hairline fracture_sent0123.wav,0.759483,TARGET,
I:\Record_chunks\New recording 419_sent0086.wav,0.759413,TARGET,
I:\Record_chunks\anorexia nervosa_sent0045.wav,0.759411,TARGET,
I:\Record_chunks\New recording 155_sent0120.wav,0.759315,TARGET,
I:\Record_chunks\New recording 370_sent0112.wav,0.758944,TARGET,
I:\Record_chunks\New recording 413_sent0118.wav,0.758502,TARGET,
I:\Record_chunks\New recording 432_sent0178.wav,0.758451,TARGET,
I:\Record_chunks\New recording 487_sent0154.wav,0.758265,TARGET,
I:\Record_chunks\New recording 1_sent0107.wav,0.758069,TARGET,
I:\Record_chunks\New recording 390_sent0086.wav,0.757812,TARGET,
I:\Record_chunks\New recording 478_sent0216.wav,0.757726,TARGET,
I:\Record_chunks\Acute gastroenteritis._sent0214.wav,0.757646,TARGET,
I:\Record_chunks\New recording 357_sent0124.wav,0.757574,TARGET,
I:\Record_chunks\New recording 194_sent0175.wav,0.75755,TARGET,
I:\Record_chunks\Lesbian Fertility Counselling_sent0099.wav,0.75754,TARGET,
I:\Record_chunks\New recording 101_sent0025.wav,0.757531,TARGET,
I:\Record_chunks\New recording 15_sent0112.wav,0.757509,TARGET,
I:\Record_chunks\New recording 422_sent0115.wav,0.757382,TARGET,
I:\Record_chunks\New recording 250_sent0174.wav,0.75727,TARGET,
I:\Record_chunks\New recording 10_sent0086.wav,0.757145,TARGET,
I:\Record_chunks\New recording 287_sent0148.wav,0.757058,TARGET,
I:\Record_chunks\New recording 424_sent0123.wav,0.756818,TARGET,
I:\Record_chunks\New recording 310_sent0109.wav,0.756619,TARGET,
I:\Record_chunks\New recording 457_sent0129.wav,0.756599,TARGET,
I:\Record_chunks\New recording 476_sent0001.wav,0.75655,TARGET,
I:\Record_chunks\New recording 129_sent0052.wav,0.756529,TARGET,
I:\Record_chunks\Dysphagia suspected esophageal cancer._sent0092.wav,0.756115,TARGET,
I:\Record_chunks\New recording 271_sent0021.wav,0.756115,TARGET,
I:\Record_chunks\New recording 129_sent0173.wav,0.755857,TARGET,
I:\Record_chunks\New recording 321_sent0179.wav,0.755842,TARGET,
I:\Record_chunks\New recording 129_sent0105.wav,0.755362,TARGET,
I:\Record_chunks\New recording 344_sent0111.wav,0.755344,TARGET,
I:\Record_chunks\New recording 37_sent0072.wav,0.755211,TARGET,
I:\Record_chunks\Essential tremor_sent0115.wav,0.754958,TARGET,
I:\Record_chunks\New recording 478_sent0188.wav,0.754952,TARGET,
I:\Record_chunks\New recording 294_sent0120.wav,0.754809,TARGET,
I:\Record_chunks\New recording 36_sent0165.wav,0.754581,TARGET,
I:\Record_chunks\New recording 472_sent0085.wav,0.75456,TARGET,
I:\Record_chunks\Atypical or tuberculosis_sent0195.wav,0.754334,TARGET,
I:\Record_chunks\New recording 442_sent0099.wav,0.754267,TARGET,
I:\Record_chunks\Acute gastroenteritis._sent0237.wav,0.754055,TARGET,
I:\Record_chunks\Infective endocarditis._sent0085.wav,0.754032,TARGET,
I:\Record_chunks\Child Holidays Sick Note Demand_sent0034.wav,0.753999,TARGET,
I:\Record_chunks\New recording 153_sent0106.wav,0.753864,TARGET,
I:\Record_chunks\New recording 118_sent0065.wav,0.753684,TARGET,
I:\Record_chunks\New recording 33_sent0072.wav,0.753608,TARGET,
I:\Record_chunks\New recording 241_sent0111.wav,0.753364,TARGET,
I:\Record_chunks\Dysphagia suspected esophageal cancer._sent0155.wav,0.753254,TARGET,
I:\Record_chunks\Needle stick injury nurse_sent0002.wav,0.753175,TARGET,
I:\Record_chunks\New recording 404_sent0088.wav,0.752956,TARGET,
I:\Record_chunks\New recording 35_sent0100.wav,0.752826,TARGET,
I:\Record_chunks\New recording 370_sent0035.wav,0.752577,TARGET,
I:\Record_chunks\New recording 34_sent0038.wav,0.75243,TARGET,
I:\Record_chunks\New recording 267_sent0158.wav,0.752376,TARGET,
I:\Record_chunks\New recording 289_sent0178.wav,0.752133,TARGET,
I:\Record_chunks\New recording 307_sent0046.wav,0.75204,TARGET,
I:\Record_chunks\New recording 298_sent0201.wav,0.751697,TARGET,
I:\Record_chunks\New recording 409_sent0037.wav,0.751664,TARGET,
I:\Record_chunks\New recording 331_sent0124.wav,0.751618,TARGET,
I:\Record_chunks\New recording 404_sent0055.wav,0.751522,TARGET,
I:\Record_chunks\General Anxiety Disorder_sent0061.wav,0.751513,TARGET,
I:\Record_chunks\New recording 41_sent0185.wav,0.751503,TARGET,
I:\Record_chunks\New recording 478_sent0051.wav,0.75121,TARGET,
I:\Record_chunks\New recording 342_sent0101.wav,0.751068,TARGET,
I:\Record_chunks\New recording 220_sent0002.wav,0.751033,TARGET,
I:\Record_chunks\New recording 422_sent0020.wav,0.750985,TARGET,
I:\Record_chunks\New recording 394_sent0028.wav,0.750831,TARGET,
I:\Record_chunks\New recording 271_sent0133.wav,0.750829,TARGET,
I:\Record_chunks\New recording 276_sent0000.wav,0.750824,TARGET,
I:\Record_chunks\New recording 448_sent0016.wav,0.750726,TARGET,
I:\Record_chunks\New recording 36_sent0164.wav,0.750651,TARGET,
I:\Record_chunks\New recording 470_sent0107.wav,0.750632,TARGET,
I:\Record_chunks\ankylosing spondylitis_sent0202.wav,0.750573,TARGET,
I:\Record_chunks\New recording 46_sent0156.wav,0.750517,TARGET,
I:\Record_chunks\New recording 269_sent0187.wav,0.750396,TARGET,
I:\Record_chunks\New recording 47_sent0054.wav,0.750159,TARGET,
I:\Record_chunks\New recording 384_sent0149.wav,0.749712,TARGET,
I:\Record_chunks\New recording 431_sent0089.wav,0.749706,TARGET,
I:\Record_chunks\New recording 386_sent0271.wav,0.749402,TARGET,
I:\Record_chunks\New recording 424_sent0140.wav,0.749316,TARGET,
I:\Record_chunks\New recording 280_sent0132.wav,0.748892,TARGET,
I:\Record_chunks\New recording 30_sent0069.wav,0.748819,TARGET,
I:\Record_chunks\New recording 384_sent0232.wav,0.748613,TARGET,
I:\Record_chunks\New recording 475_sent0071.wav,0.748595,TARGET,
I:\Record_chunks\New recording 490_sent0090.wav,0.748494,TARGET,
I:\Record_chunks\New recording 14_sent0140.wav,0.748228,TARGET,
I:\Record_chunks\New recording 11_sent0114.wav,0.748067,TARGET,
I:\Record_chunks\New recording 336_sent0001.wav,0.747861,TARGET,
I:\Record_chunks\New recording 244_sent0119.wav,0.747837,TARGET,
I:\Record_chunks\New recording 291_sent0148.wav,0.747721,TARGET,
I:\Record_chunks\New recording 166_sent0087.wav,0.74758,TARGET,
I:\Record_chunks\New recording 474_sent0124.wav,0.747313,TARGET,
I:\Record_chunks\medical error pencillin allergy_sent0159.wav,0.747083,TARGET,
I:\Record_chunks\New recording 467_Trim1_sent0040.wav,0.74701,TARGET,
I:\Record_chunks\New recording 324_sent0191.wav,0.747008,TARGET,
I:\Record_chunks\New recording 426_sent0075.wav,0.746597,TARGET,
I:\Record_chunks\New recording 339_sent0112.wav,0.746424,TARGET,
I:\Record_chunks\New recording 238_sent0128.wav,0.746362,TARGET,
I:\Record_chunks\New recording 107_sent0101.wav,0.74635,TARGET,
I:\Record_chunks\New recording 461_sent0159.wav,0.746333,TARGET,
I:\Record_chunks\New recording 404_sent0156.wav,0.745718,TARGET,
I:\Record_chunks\New recording 309_sent0197.wav,0.745615,TARGET,
I:\Record_chunks\New recording 490_sent0042.wav,0.745382,TARGET,
I:\Record_chunks\New recording 452_sent0005.wav,0.745307,TARGET,
I:\Record_chunks\New recording 348_sent0001.wav,0.745287,TARGET,
I:\Record_chunks\New recording 454_sent0097.wav,0.74524,TARGET,
I:\Record_chunks\New recording 440_sent0000.wav,0.74501,TARGET,
I:\Record_chunks\New recording 257_sent0118.wav,0.744883,TARGET,
I:\Record_chunks\Addressing Patient Concerns About Post-Surgery Infection_sent0110.wav,0.74474,TARGET,
I:\Record_chunks\New recording 151_sent0030.wav,0.744726,TARGET,
I:\Record_chunks\New recording 426_sent0141.wav,0.744713,TARGET,
I:\Record_chunks\New recording 173_sent0096.wav,0.744688,TARGET,
I:\Record_chunks\New recording 432_sent0179.wav,0.74452,TARGET,
I:\Record_chunks\New recording 230_sent0180.wav,0.744482,TARGET,
I:\Record_chunks\colleague coming late to the hospital._sent0002.wav,0.74446,TARGET,
I:\Record_chunks\Cherry angiomas_sent0123.wav,0.744447,TARGET,
I:\Record_chunks\New recording 478_sent0191.wav,0.744404,TARGET,
I:\Record_chunks\New recording 396_sent0001.wav,0.744275,TARGET,
I:\Record_chunks\Cherry angiomas_sent0048.wav,0.744163,TARGET,
I:\Record_chunks\New recording 293_sent0040.wav,0.744024,TARGET,
I:\Record_chunks\New recording 255_sent0093.wav,0.743803,TARGET,
I:\Record_chunks\New recording 387_sent0167.wav,0.743799,TARGET,
I:\Record_chunks\New recording 36_sent0111.wav,0.743698,TARGET,
I:\Record_chunks\New recording 172_sent0001.wav,0.743685,TARGET,
I:\Record_chunks\New recording 404_sent0163.wav,0.743492,TARGET,
I:\Record_chunks\New recording 285_sent0038.wav,0.743309,TARGET,
I:\Record_chunks\New recording 329_sent0084.wav,0.743269,TARGET,
I:\Record_chunks\New recording 306_sent0173.wav,0.74324,TARGET,
I:\Record_chunks\New recording 278_sent0204.wav,0.742859,TARGET,
I:\Record_chunks\New recording 330_sent0064.wav,0.742858,TARGET,
I:\Record_chunks\New recording 48_sent0125.wav,0.742816,TARGET,
I:\Record_chunks\New recording 45_sent0213.wav,0.742696,TARGET,
I:\Record_chunks\New recording 42_sent0133.wav,0.742545,TARGET,
