file,score,decision,reason
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0085.wav,-0.013648,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0086.wav,0.474100,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0087.wav,-0.031832,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0088.wav,0.336585,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0089.wav,,OTHER,too_short(0.75s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0090.wav,,OTHER,too_short(0.57s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0091.wav,0.036502,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0092.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0093.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0094.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0095.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0096.wav,,OTHER,too_short(0.95s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0097.wav,,OTHER,too_short(1.93s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0098.wav,,OTHER,too_short(1.76s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0099.wav,0.603252,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0100.wav,-0.003185,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0101.wav,0.618837,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0102.wav,,OTHER,too_short(1.39s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0103.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0104.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0105.wav,-0.002806,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0106.wav,0.362176,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0107.wav,0.028149,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0108.wav,0.596767,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0109.wav,0.075175,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0110.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0111.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0112.wav,0.113486,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0113.wav,0.057893,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0114.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0115.wav,0.115496,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0116.wav,0.605528,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0117.wav,0.561028,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0118.wav,0.065022,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0119.wav,0.013976,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0120.wav,0.203538,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0121.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0122.wav,0.533289,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0123.wav,0.068252,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0124.wav,0.072760,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0125.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0126.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0127.wav,0.046072,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0128.wav,0.077975,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0129.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0130.wav,0.077577,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0131.wav,,OTHER,too_short(0.74s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0132.wav,,OTHER,too_short(1.54s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0133.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0134.wav,,OTHER,too_short(0.66s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0135.wav,0.257693,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0136.wav,,OTHER,too_short(1.68s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0137.wav,0.050515,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0138.wav,0.036222,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0139.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0140.wav,0.027964,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0141.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0142.wav,0.047380,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0143.wav,,OTHER,too_short(0.94s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0144.wav,,OTHER,too_short(0.98s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0145.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0146.wav,-0.001670,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0147.wav,,OTHER,too_short(0.60s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0148.wav,0.046742,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0149.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0150.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0151.wav,0.033050,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0152.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0153.wav,0.069045,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0154.wav,,OTHER,too_short(1.09s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0155.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0156.wav,,OTHER,too_short(1.77s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0157.wav,,OTHER,too_short(0.71s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0158.wav,0.088941,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0159.wav,,OTHER,too_short(1.50s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0160.wav,,OTHER,too_short(0.63s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0161.wav,0.081133,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0162.wav,,OTHER,too_short(0.63s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0163.wav,0.119105,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0164.wav,,OTHER,too_short(0.62s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0165.wav,-0.020544,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0166.wav,-0.046076,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0167.wav,0.012688,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0168.wav,,OTHER,too_short(1.20s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0169.wav,0.541620,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0170.wav,0.057073,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0171.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0172.wav,0.055968,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0173.wav,0.046208,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0174.wav,0.328579,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0175.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0176.wav,0.016706,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0177.wav,,OTHER,too_short(1.80s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0178.wav,0.061162,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0179.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0180.wav,0.093842,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0181.wav,-0.005207,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0182.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0183.wav,0.056921,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0184.wav,,OTHER,too_short(0.86s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0185.wav,0.147080,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0186.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0187.wav,,OTHER,too_short(0.82s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0188.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0189.wav,,OTHER,too_short(0.70s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0190.wav,0.349733,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0191.wav,,OTHER,too_short(1.00s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0192.wav,0.339050,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0193.wav,,OTHER,too_short(1.42s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0194.wav,0.470253,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0195.wav,0.495171,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0196.wav,,OTHER,too_short(1.52s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0197.wav,0.520190,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0198.wav,,OTHER,too_short(0.78s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0199.wav,0.580827,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0200.wav,0.632271,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0201.wav,,OTHER,too_short(0.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0202.wav,0.301415,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0203.wav,0.358583,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0204.wav,0.379503,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0205.wav,,OTHER,too_short(1.94s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0206.wav,,OTHER,too_short(1.58s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0207.wav,,OTHER,too_short(1.90s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0208.wav,0.577354,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0209.wav,0.558231,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0210.wav,0.410185,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0211.wav,,OTHER,too_short(1.48s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0212.wav,0.303796,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0213.wav,0.526809,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0214.wav,,OTHER,too_short(1.59s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0215.wav,0.607239,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0216.wav,0.657849,TARGET,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0217.wav,0.619162,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0218.wav,0.555180,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0219.wav,0.559004,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0220.wav,0.577740,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0221.wav,0.575067,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0222.wav,0.484288,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0223.wav,0.385795,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0224.wav,0.457712,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0225.wav,0.678421,TARGET,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0226.wav,0.585912,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0227.wav,0.522979,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0228.wav,0.552316,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0229.wav,0.300556,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0230.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0231.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0232.wav,,OTHER,too_short(0.89s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0233.wav,,OTHER,too_short(0.93s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0234.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0235.wav,0.457545,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0236.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0237.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0238.wav,0.280509,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0239.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0240.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0241.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0242.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0243.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0244.wav,0.497879,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0245.wav,,OTHER,too_short(0.92s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0246.wav,0.050383,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0247.wav,-0.071429,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0248.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0249.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0250.wav,,OTHER,too_short(1.34s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0251.wav,0.345791,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0252.wav,,OTHER,too_short(0.48s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0253.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0254.wav,0.181156,OTHER,
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0255.wav,,OTHER,too_short(0.50s)
I:\Record_chunks\abdominal aortic aneurysm counseling telephone_sent0256.wav,0.505380,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0000.wav,0.627092,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0001.wav,,OTHER,too_short(1.70s)
I:\Record_chunks\acute bacterial tonsillitis_sent0002.wav,0.200428,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0003.wav,0.116829,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0004.wav,-0.025185,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0005.wav,,OTHER,too_short(1.49s)
I:\Record_chunks\acute bacterial tonsillitis_sent0006.wav,,OTHER,too_short(1.73s)
I:\Record_chunks\acute bacterial tonsillitis_sent0007.wav,,OTHER,too_short(1.14s)
I:\Record_chunks\acute bacterial tonsillitis_sent0008.wav,,OTHER,too_short(0.97s)
I:\Record_chunks\acute bacterial tonsillitis_sent0009.wav,,OTHER,too_short(1.08s)
I:\Record_chunks\acute bacterial tonsillitis_sent0010.wav,0.131322,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0011.wav,0.065725,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0012.wav,,OTHER,too_short(1.16s)
I:\Record_chunks\acute bacterial tonsillitis_sent0013.wav,,OTHER,too_short(1.60s)
I:\Record_chunks\acute bacterial tonsillitis_sent0014.wav,,OTHER,too_short(0.64s)
I:\Record_chunks\acute bacterial tonsillitis_sent0015.wav,0.072451,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0016.wav,,OTHER,too_short(0.76s)
I:\Record_chunks\acute bacterial tonsillitis_sent0017.wav,0.163350,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0018.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\acute bacterial tonsillitis_sent0019.wav,0.027770,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0020.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\acute bacterial tonsillitis_sent0021.wav,0.274244,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0022.wav,0.266267,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0023.wav,,OTHER,too_short(1.30s)
I:\Record_chunks\acute bacterial tonsillitis_sent0024.wav,0.184185,OTHER,
I:\Record_chunks\acute bacterial tonsillitis_sent0025.wav,0.507675,OTHER,
